latitude,longitude,depth,time,year,month,day,hour,magnitude,rolling_mean_magnitude,time_since_last_hour,closest_eq_time,closest_eq_index,distance_to_closest_eq,time_diff_to_closest_eq
41.8282,82.1668,10.0,2023-02-22 10:25:52.085000+00:00,2023,2,22,10,4.8,4.529999999999999,107.27272972222222,2003-12-01 01:38:31.960000+00:00,1094,181.15728509841617,7023.3662051504625
45.0031,81.0171,47.478,2023-02-07 02:46:20.923000+00:00,2023,2,7,2,4.1,4.5,367.6586561111111,1962-08-19 18:26:41.340000+00:00,2152,56.25159814324863,22086.34698591435
40.9766,78.7161,10.0,2023-02-02 02:08:23.451000+00:00,2023,2,2,2,4.3,4.51,120.63263111111111,2024-01-22 18:09:04.340000+00:00,280,31.412409709040503,354.6671399189815
40.0166,82.3702,28.0,2023-01-29 23:49:38.212000+00:00,2023,1,29,23,5.7,4.65,74.31256638888888,1991-02-25 14:30:27.620000+00:00,1725,293.30117328612243,11661.388317037037
41.433,77.4528,10.0,2023-01-27 00:10:43.170000+00:00,2023,1,27,0,4.6,4.6899999999999995,71.64862277777777,2024-01-22 18:09:04.340000+00:00,280,102.43266375451992,360.74885613425926
44.9396,80.9549,10.0,2023-01-25 13:48:27.101000+00:00,2023,1,25,13,4.1,4.6,34.37113027777778,1962-08-19 18:26:41.340000+00:00,2152,56.012459048516995,22073.806779641203
41.2404,84.1661,10.0,2023-01-25 13:13:38.319000+00:00,2023,1,25,13,4.6,4.639999999999999,0.5802172222222223,2012-06-29 21:07:33.860000+00:00,744,247.49456033693642,3861.6708849421293
44.341,79.2948,10.0,2023-01-13 12:30:31.051000+00:00,2023,1,13,12,4.3,4.65,288.71868555555557,1978-03-24 21:05:48.200000+00:00,2004,175.9031714786052,16365.642162627315
40.3233,74.7618,10.0,2023-01-05 13:03:33.098000+00:00,2023,1,5,13,4.1,4.55,191.44943138888888,1983-02-13 01:40:10.980000+00:00,1926,52.688655522533686,14571.474561550926
42.1147,80.921,10.0,2023-01-03 01:20:21.480000+00:00,2023,1,3,1,4.2,4.4799999999999995,59.71989388888888,2003-12-01 01:38:31.960000+00:00,1094,93.91616919779099,6972.987378703703
41.8759,79.6046,10.0,2022-12-28 19:17:49.986000+00:00,2022,12,28,19,4.4,4.44,126.04208166666668,1965-05-04 08:34:43.640000+00:00,2144,17.883961075776813,21057.446601226853
41.7998,79.5619,10.0,2022-12-28 17:16:35.756000+00:00,2022,12,28,17,5.1,4.54,2.0206194444444443,1965-05-04 08:34:43.640000+00:00,2144,12.292567522229886,21057.36240875
44.8896,81.1185,10.0,2022-12-14 16:32:03.395000+00:00,2022,12,14,16,4.3,4.54,336.7423225,1962-08-19 18:26:41.340000+00:00,2152,42.16884418092916,22031.920394155095
41.0131,77.9979,10.0,2022-12-10 10:05:19.604000+00:00,2022,12,10,10,4.3,4.4,102.4454975,2024-01-22 18:09:04.340000+00:00,280,61.29925687463812,408.33593444444443
40.2278,77.1252,10.0,2022-11-29 06:31:01.520000+00:00,2022,11,29,6,4.8,4.42,267.57169,2020-01-19 13:27:56.630000+00:00,485,43.60491565472574,1044.7104732638888
44.6574,79.642,10.0,2022-11-22 03:40:16.760000+00:00,2022,11,22,3,4.2,4.43,170.84576666666666,1962-08-19 18:26:41.340000+00:00,2152,151.63717130912994,22009.38443773148
41.891,82.5479,10.0,2022-11-21 14:32:41.836000+00:00,2022,11,21,14,4.3,4.4,13.126367777777778,2003-12-01 01:38:31.960000+00:00,1094,201.73487358596873,6930.537614305556
44.5864,79.6834,20.23,2022-11-20 03:21:43.798000+00:00,2022,11,20,3,4.7,4.4399999999999995,35.182788333333335,1962-08-19 18:26:41.340000+00:00,2152,148.73445836257815,22007.37155622685
41.3281,83.8917,10.0,2022-11-18 11:44:17.467000+00:00,2022,11,18,11,4.3,4.459999999999999,39.623980833333334,2012-06-29 21:07:33.860000+00:00,744,243.10153810406374,3793.6088380439815
45.4,81.303,51.372,2022-10-17 20:48:44.634000+00:00,2022,10,17,20,4.0,4.4399999999999995,758.9257869444444,1962-08-19 18:26:41.340000+00:00,2152,83.39474630461312,21974.09864923611
39.334,78.2297,10.0,2022-10-16 08:54:30.684000+00:00,2022,10,16,8,4.9,4.49,35.903875,1961-04-04 09:46:43.780000+00:00,2157,64.3331839571583,22474.963737314814
42.5131,81.2446,10.0,2022-10-13 01:08:41.261000+00:00,2022,10,13,1,4.3,4.41,79.76372861111112,2003-12-01 01:38:31.960000+00:00,1094,73.94555376853457,6890.979274317129
41.1228,78.4899,10.0,2022-09-29 10:48:11.879000+00:00,2022,9,29,10,4.3,4.409999999999999,326.341495,2024-01-22 18:09:04.340000+00:00,280,20.155854169212844,480.3061627430556
42.3108,80.4682,10.0,2022-09-27 21:20:28.572000+00:00,2022,9,27,21,4.4,4.42,37.46202972222222,2003-12-01 01:38:31.960000+00:00,1094,66.11838440968336,6875.82079412037
42.2992,80.5856,10.0,2022-09-26 00:50:36.387000+00:00,2022,9,26,0,3.9,4.33,44.49782916666667,2003-12-01 01:38:31.960000+00:00,1094,67.54422690081553,6873.966717905093
42.3639,80.3764,16.176,2022-09-06 04:36:38.813000+00:00,2022,9,6,4,4.2,4.33,476.23265944444444,2013-01-28 16:38:53.580000+00:00,720,61.13383429834363,3507.498440196759
41.8803,82.545,10.0,2022-08-28 20:24:39.152000+00:00,2022,8,28,20,4.1,4.3100000000000005,200.19990583333333,2003-12-01 01:38:31.960000+00:00,1094,202.21507571658552,6845.782027685185
41.3469,82.5527,10.0,2022-08-26 08:56:59.657000+00:00,2022,8,26,8,4.3,4.2700000000000005,59.460970833333334,2003-12-01 01:38:31.960000+00:00,1094,241.52488011141233,6843.304487233797
41.6563,81.5116,10.0,2022-08-23 11:12:32.355000+00:00,2022,8,23,11,4.3,4.2700000000000005,69.74091722222222,2003-12-01 01:38:31.960000+00:00,1094,161.23120518243945,6840.3986156828705
41.578,81.4514,10.0,2022-08-23 10:03:33.984000+00:00,2022,8,23,10,4.0,4.2700000000000005,1.1495475,2003-12-01 01:38:31.960000+00:00,1094,166.43093878210314,6840.350717870371
40.952,77.9908,10.0,2022-08-12 17:35:38.015000+00:00,2022,8,12,17,4.3,4.209999999999999,256.46554694444444,2024-01-22 18:09:04.340000+00:00,280,65.09876301249261,528.0232213541667
40.1038,77.7562,10.0,2022-08-11 03:59:45.585000+00:00,2022,8,11,3,4.5,4.2299999999999995,37.59789722222222,1961-04-01 15:18:28.370000+00:00,2158,28.34441640707689,22411.528671469907
41.0152,78.0781,10.0,2022-08-11 01:14:15.473000+00:00,2022,8,11,1,4.4,4.24,2.758364444444444,2024-01-22 18:09:04.340000+00:00,280,55.214804894623086,529.7047322569445
41.0568,77.9928,10.0,2022-08-08 03:00:38.255000+00:00,2022,8,8,3,4.4,4.24,70.22700499999999,2024-01-22 18:09:04.340000+00:00,280,59.70903887210298,532.6308574652778
41.4374,83.7236,10.0,2022-07-27 07:01:17.893000+00:00,2022,7,27,7,4.0,4.25,283.9889894444444,2012-06-29 21:07:33.860000+00:00,744,235.77988802451102,3679.412315196759
41.7777,82.4286,10.0,2022-07-26 16:46:42.281000+00:00,2022,7,26,16,4.2,4.25,14.243225555555556,2003-12-01 01:38:31.960000+00:00,1094,201.35391216831172,6812.630675011574
39.7702,75.4119,39.759,2022-07-16 07:10:14.314000+00:00,2022,7,16,7,4.3,4.2700000000000005,249.60776861111108,1983-02-13 01:40:10.980000+00:00,1926,30.628703297232402,14398.22920525463
41.035,78.0336,10.0,2022-07-16 01:59:07.195000+00:00,2022,7,16,1,4.3,4.27,5.185310833333333,2024-01-22 18:09:04.340000+00:00,280,57.536945948915104,555.6735780671297
41.7351,81.3834,10.0,2022-07-08 12:23:10.177000+00:00,2022,7,8,12,4.4,4.279999999999999,181.59917166666668,2003-12-01 01:38:31.960000+00:00,1094,148.36233295726393,6794.447664548611
41.8064,81.432,10.0,2022-07-08 12:12:21.113000+00:00,2022,7,8,12,4.3,4.3100000000000005,0.18029555555555554,2003-12-01 01:38:31.960000+00:00,1094,143.5236982401506,6794.440152233797
41.7568,81.4017,10.0,2022-07-07 04:40:01.163000+00:00,2022,7,7,4,4.5,4.33,31.538875,2003-12-01 01:38:31.960000+00:00,1094,146.99384292204087,6793.126032442129
40.9295,78.0893,10.0,2022-07-02 22:02:12.144000+00:00,2022,7,2,22,5.0,4.380000000000001,102.63028305555555,2024-01-22 18:09:04.340000+00:00,280,59.66669294883225,568.8381041203704
41.1226,77.8721,10.0,2022-07-02 19:40:24.812000+00:00,2022,7,2,19,4.2,4.359999999999999,2.363147777777778,2024-01-22 18:09:04.340000+00:00,280,67.2203175578444,568.936568611111
41.0178,78.0834,12.93,2022-07-02 19:32:32.706000+00:00,2022,7,2,19,4.7,4.39,0.13114055555555557,2024-01-22 18:09:04.340000+00:00,280,54.68486526169879,568.942032800926
41.7573,81.1341,10.0,2022-06-27 08:22:04.371000+00:00,2022,6,27,8,4.4,4.43,131.1745375,2003-12-01 01:38:31.960000+00:00,1094,137.317435797094,6783.280236238426
41.6968,81.3635,10.0,2022-06-18 21:09:29.818000+00:00,2022,6,18,21,4.2,4.43,203.20959805555555,2003-12-01 01:38:31.960000+00:00,1094,151.3468423282038,6774.813169652778
42.8088,77.6959,25.82,2022-05-26 15:50:37.340000+00:00,2022,5,26,15,4.1,4.41,557.3145772222222,1990-11-12 12:28:51.520000+00:00,1736,34.89181396666826,11518.140113657408
40.0635,76.5662,10.0,2022-05-14 19:48:03.879000+00:00,2022,5,14,19,4.5,4.430000000000001,284.04262805555555,1996-03-19 15:00:26.090000+00:00,1571,13.565902353831694,9552.199742928242
41.1647,83.2125,10.0,2022-05-03 01:33:43.301000+00:00,2022,5,3,1,4.2,4.41,282.23904944444445,2012-06-29 21:07:33.860000+00:00,744,280.21952450311693,3594.1848314930553
39.3126,79.3194,10.0,2022-02-28 19:54:09.752000+00:00,2022,2,28,19,4.4,4.42,1517.6593191666666,1972-01-15 20:21:48.820000+00:00,2092,102.41895623062744,18306.98079782407
43.6423,83.9117,10.0,2022-02-15 11:32:39.031000+00:00,2022,2,15,11,4.2,4.39,320.35853361111106,2012-06-29 21:07:33.860000+00:00,744,67.82592561113609,3517.6007542939815
41.2176,83.2966,10.0,2022-02-15 02:05:44.211000+00:00,2022,2,15,2,4.1,4.3,9.448561111111111,2012-06-29 21:07:33.860000+00:00,744,271.90741788416335,3517.207064247685
42.3639,80.2851,10.0,2022-02-14 16:44:33.943000+00:00,2022,2,14,16,4.4,4.319999999999999,9.352852222222221,2013-01-28 16:38:53.580000+00:00,720,54.48528277891106,3304.0039393865736
42.058,81.2533,32.06,2022-01-27 18:32:53.292000+00:00,2022,1,27,18,4.4,4.290000000000001,430.1946252777778,2003-12-01 01:38:31.960000+00:00,1094,111.9698690063008,6632.704413564815
44.154,82.1125,10.0,2022-01-04 17:35:41.047000+00:00,2022,1,4,17,4.4,4.290000000000001,552.9534013888889,2017-08-08 23:27:53.080000+00:00,581,59.77866215214555,1609.7554162847223
43.4249,82.2728,10.0,2022-01-04 04:45:02.167000+00:00,2022,1,4,4,4.9,4.36,12.844133333333332,2017-08-08 23:27:53.080000+00:00,581,107.3422226307048,1609.2202440625001
41.7072,82.4546,10.0,2021-12-03 02:38:28.544000+00:00,2021,12,3,2,4.3,4.38,770.1093397222222,2003-12-01 01:38:31.960000+00:00,1094,208.02428463730476,6577.04162712963
41.1634,83.3211,10.0,2021-11-29 06:45:57.833000+00:00,2021,11,29,6,4.2,4.35,91.8751975,2012-06-29 21:07:33.860000+00:00,744,276.5507337930586,3439.4016663541665
39.8389,75.5,10.0,2021-11-21 05:52:19.803000+00:00,2021,11,21,5,4.0,4.33,192.89389722222222,1983-02-13 01:40:10.980000+00:00,1926,33.3666315189159,14161.175102118055
40.3285,77.3144,10.0,2021-11-01 13:48:41.891000+00:00,2021,11,1,13,4.6,4.35,472.0605311111111,2020-01-19 13:27:56.630000+00:00,485,57.51256233290918,652.0144127430556
42.4268,84.046,10.0,2021-10-26 17:47:02.281000+00:00,2021,10,26,17,4.7,4.4,140.02766944444443,2012-06-29 21:07:33.860000+00:00,744,123.87429150916036,3405.860745613426
43.8144,84.2395,10.0,2021-10-21 00:12:24.081000+00:00,2021,10,21,0,4.6,4.45,137.5772777777778,2012-06-29 21:07:33.860000+00:00,744,56.36561222591588,3400.128359039352
41.9076,83.6657,10.0,2021-10-13 06:02:40.893000+00:00,2021,10,13,6,4.4,4.45,186.16199666666665,2012-06-29 21:07:33.860000+00:00,744,189.47549218850736,3392.3716091782408
41.9976,83.9155,26.39,2021-10-09 02:45:25.644000+00:00,2021,10,9,2,4.5,4.459999999999999,99.28756916666667,2012-06-29 21:07:33.860000+00:00,744,171.91494244113716,3388.234627129629
42.2202,82.2187,10.0,2021-09-26 17:22:17.655000+00:00,2021,9,26,17,4.6,4.4799999999999995,297.3855525,2003-12-01 01:38:31.960000+00:00,1094,159.24193253270138,6509.655389988427
42.2552,81.7932,10.0,2021-09-26 17:07:55.553000+00:00,2021,9,26,17,4.2,4.41,0.23947277777777778,2003-12-01 01:38:31.960000+00:00,1094,127.3599886626242,6509.645411956019
41.2831,80.9302,10.0,2021-09-14 17:52:24.257000+00:00,2021,9,14,17,4.2,4.4,287.2586933333333,2005-02-14 23:38:08.660000+00:00,1035,133.8660098068534,6055.759902743055
40.1795,77.3173,10.0,2021-09-06 15:00:17.776000+00:00,2021,9,6,15,4.6,4.4399999999999995,194.86846694444446,2020-01-19 13:27:56.630000+00:00,485,42.175568961084124,596.0641336342592
40.4481,82.8993,10.0,2021-08-31 13:28:42.541000+00:00,2021,8,31,13,4.3,4.470000000000001,145.52645416666667,1969-02-11 22:08:54.870000+00:00,2129,320.1118060259149,19193.63874619213
43.7617,84.4369,10.0,2021-08-29 14:27:49.786000+00:00,2021,8,29,14,4.4,4.45,47.014654166666666,2012-06-29 21:07:33.860000+00:00,744,42.24964186615838,3347.722406550926
40.0491,77.1705,10.0,2021-08-24 02:45:19.136000+00:00,2021,8,24,2,4.2,4.4,131.7085138888889,2020-01-19 13:27:56.630000+00:00,485,24.325033106675583,582.5537327083333
40.0111,76.0181,10.0,2021-08-09 10:51:26.698000+00:00,2021,8,9,10,4.7,4.41,351.8978994444445,1996-03-19 15:00:26.090000+00:00,1571,57.92150092131491,9273.82709037037
40.9263,83.8402,8.07,2021-08-08 22:54:14.101000+00:00,2021,8,8,22,4.5,4.42,11.953499166666667,2012-06-29 21:07:33.860000+00:00,744,287.3495461589039,3327.074076863426
40.7838,77.9765,10.0,2021-07-25 20:59:16.211000+00:00,2021,7,25,20,4.6,4.430000000000001,337.91608055555554,2024-01-22 18:09:04.340000+00:00,280,77.3910426943217,910.881807048611
40.7197,82.9628,10.0,2021-07-23 19:44:07.836000+00:00,2021,7,23,19,4.5,4.42,49.25232638888889,2005-02-14 23:38:08.660000+00:00,1035,315.869054990322,6002.837490462963
42.0599,83.3564,10.0,2021-07-23 17:44:26.305000+00:00,2021,7,23,17,4.5,4.45,1.9948697222222223,2012-06-29 21:07:33.860000+00:00,744,188.0591061422244,3310.858940335648
41.5014,81.1306,35.0,2021-07-20 01:27:02.339000+00:00,2021,7,20,1,4.3,4.46,88.28999055555556,2005-02-14 23:38:08.660000+00:00,1035,143.13666039781856,5999.075621284723
41.6232,81.0451,10.0,2021-07-08 13:05:03.300000+00:00,2021,7,8,13,4.8,4.4799999999999995,276.36639972222224,2005-02-14 23:38:08.660000+00:00,1035,134.16093648243387,5987.56035462963
43.1001,81.5926,10.0,2021-07-02 01:15:43.189000+00:00,2021,7,2,1,4.7,4.5200000000000005,155.82225305555556,2003-12-01 01:38:31.960000+00:00,1094,90.4979623245088,6422.984157743055
42.1106,83.6397,10.0,2021-07-01 23:08:25.784000+00:00,2021,7,1,23,4.3,4.51,2.121501388888889,2012-06-29 21:07:33.860000+00:00,744,170.6151225810863,3289.083934305556
45.8842,79.2061,15.7,2021-06-26 11:19:43.811000+00:00,2021,6,26,11,4.4,4.53,131.81165916666666,1962-08-19 18:26:41.340000+00:00,2152,228.2807850330952,21495.703500821757
41.1518,83.6077,10.0,2021-06-25 04:57:27.276000+00:00,2021,6,25,4,4.0,4.46,30.371259722222224,2012-06-29 21:07:33.860000+00:00,744,268.9222708966079,3282.3263126851853
41.1792,83.4592,10.0,2021-06-25 01:42:11.585000+00:00,2021,6,25,1,4.5,4.46,3.2543586111111114,2012-06-29 21:07:33.860000+00:00,744,270.4388392772829,3282.1907144097227
41.9153,82.5761,10.0,2021-06-14 07:09:14.202000+00:00,2021,6,14,7,4.4,4.4399999999999995,258.54927305555555,2003-12-01 01:38:31.960000+00:00,1094,202.1575905271356,6405.229655578703
41.0214,78.3727,42.78,2021-06-02 12:44:04.906000+00:00,2021,6,2,12,4.4,4.43,282.4192488888889,2024-01-22 18:09:04.340000+00:00,280,35.11282880058821,964.2256878935185
42.6205,79.4041,10.0,2021-05-06 07:07:18.541000+00:00,2021,5,6,7,4.4,4.42,653.6128791666667,2013-01-28 16:38:53.580000+00:00,720,24.994713518068956,3019.603066678241
40.9088,79.0898,11.85,2021-04-01 19:20:06.911000+00:00,2021,4,1,19,4.6,4.45,827.7865638888888,2024-01-22 18:09:04.340000+00:00,280,53.14843479514349,1025.9506646875
40.8216,83.291,10.0,2021-03-26 23:08:30.892000+00:00,2021,3,26,23,4.6,4.430000000000001,140.1933386111111,2012-06-29 21:07:33.860000+00:00,744,312.57223053671015,3192.083993425926
41.7855,81.155,10.0,2021-03-24 13:14:14.669000+00:00,2021,3,24,13,4.3,4.39,57.90450638888889,2003-12-01 01:38:31.960000+00:00,1094,135.07327230289644,6323.4831332060185
41.6366,81.1837,10.0,2021-03-24 00:04:35.871000+00:00,2021,3,24,0,4.0,4.359999999999999,13.160777222222222,2005-02-14 23:38:08.660000+00:00,1035,145.53518865290494,5881.018370497685
41.8177,81.1623,10.0,2021-03-23 21:14:18.821000+00:00,2021,3,23,21,5.3,4.45,2.8380694444444443,2003-12-01 01:38:31.960000+00:00,1094,132.02445610809195,6322.816514594907
44.4519,80.9253,10.0,2021-03-17 06:27:17.586000+00:00,2021,3,17,6,4.5,4.5,158.7836763888889,1962-08-19 18:26:41.340000+00:00,2152,55.5655328558811,21394.50041951389
41.1407,83.541,10.0,2021-03-14 12:20:02.346000+00:00,2021,3,14,12,4.5,4.5,66.12089999999999,2012-06-29 21:07:33.860000+00:00,744,271.97023029137614,3179.6336630324076
41.8825,81.1773,10.0,2021-03-14 10:25:59.992000+00:00,2021,3,14,10,4.9,4.55,1.9006538888888889,2003-12-01 01:38:31.960000+00:00,1094,125.99196451283291,6313.366296666666
40.2754,76.2883,35.0,2021-02-14 16:16:41.511000+00:00,2021,2,14,16,4.5,4.5600000000000005,666.1551336111112,1996-03-19 15:00:26.090000+00:00,1571,46.803715564916295,9098.052956261574
43.9835,84.1571,10.0,2021-02-01 12:38:40+00:00,2021,2,1,12,4.4,4.5600000000000005,315.63375305555553,2012-06-29 21:07:33.860000+00:00,744,75.20402036576311,3138.6465988425925
44.5081,83.268,10.0,2021-01-20 13:42:29.975000+00:00,2021,1,20,13,4.3,4.53,286.93611805555554,2017-08-08 23:27:53.080000+00:00,581,41.603683904432806,1260.5934825810184
44.4806,80.1145,45.47,2021-01-12 13:22:02.870000+00:00,2021,1,12,13,4.4,4.51,192.3408625,1962-08-19 18:26:41.340000+00:00,2152,116.27390523074999,21330.788443634257
41.1151,73.4671,25.54,2021-01-10 19:38:25.174000+00:00,2021,1,10,19,4.5,4.53,41.72713777777778,1992-08-19 02:12:57.480000+00:00,1687,109.57138089615613,10371.726014976852
42.0518,81.0862,10.0,2021-01-08 03:54:44.220000+00:00,2021,1,8,3,4.7,4.6,63.72804277777778,2003-12-01 01:38:31.960000+00:00,1094,105.77470774568428,6248.094586342592
42.0577,81.1813,10.0,2021-01-08 03:48:57.784000+00:00,2021,1,8,3,5.0,4.57,0.09623222222222222,2003-12-01 01:38:31.960000+00:00,1094,108.90305406125513,6248.0905766666665
41.3193,78.6732,10.0,2021-01-06 14:08:49.897000+00:00,2021,1,6,14,4.2,4.54,37.668857499999994,2024-01-22 18:09:04.340000+00:00,280,7.269568811113879,1111.1668338310185
42.3129,81.3472,10.0,2021-01-05 03:49:28.551000+00:00,2021,1,5,3,4.0,4.49,34.32259611111111,2003-12-01 01:38:31.960000+00:00,1094,94.81087299365457,6245.090932766203
42.586,83.0543,10.0,2020-12-11 13:05:08.561000+00:00,2020,12,11,13,4.6,4.46,590.7388861111111,2012-06-29 21:07:33.860000+00:00,744,163.87244064066024,3086.6649849652777
42.2973,80.4334,10.0,2020-11-15 15:50:21.795000+00:00,2020,11,15,15,4.0,4.41,621.2463238888888,2003-12-01 01:38:31.960000+00:00,1094,67.83766431112393,6194.591549016203
40.9365,73.7305,10.0,2020-11-12 08:27:45.028000+00:00,2020,11,12,8,4.6,4.430000000000001,79.37687972222221,1992-08-19 02:12:57.480000+00:00,1687,130.16715047149182,10312.260272546297
40.9741,73.4913,27.99,2020-11-12 08:25:50.066000+00:00,2020,11,12,8,4.3,4.43,0.03193388888888889,1992-08-19 02:12:57.480000+00:00,1687,125.12169760949583,10312.258941967591
40.6235,77.9427,13.08,2020-10-31 21:28:47.747000+00:00,2020,10,31,21,4.3,4.42,274.9506441666667,1961-04-04 09:46:43.780000+00:00,2157,85.04608769711972,21760.48754591435
40.7134,77.7707,10.0,2020-10-20 06:00:27.985000+00:00,2020,10,20,6,4.5,4.42,279.47215611111113,1961-04-01 15:18:28.370000+00:00,2158,95.28247207159887,21751.61249554398
40.6169,79.2674,10.0,2020-09-25 06:26:26.328000+00:00,2020,9,25,6,4.3,4.380000000000001,599.5671269444445,1991-02-25 14:30:27.620000+00:00,1725,36.61703001254176,10804.663873935184
43.427,81.8029,10.0,2020-09-21 11:18:08.339000+00:00,2020,9,21,11,4.5,4.33,91.13833027777778,2003-12-01 01:38:31.960000+00:00,1094,119.71503155029426,6139.402504386574
42.1134,83.4762,10.0,2020-09-18 21:03:58.477000+00:00,2020,9,18,21,4.5,4.36,62.23607277777778,2012-06-29 21:07:33.860000+00:00,744,177.53517479113833,3002.9975071412036
43.8911,81.95,10.0,2020-09-18 20:55:48.544000+00:00,2020,9,18,20,4.7,4.43,0.1360925,2017-08-08 23:27:53.080000+00:00,581,84.09649159499652,1136.8943919444444
41.9291,83.5996,10.0,2020-09-18 10:44:51.481000+00:00,2020,9,18,10,4.6,4.43,10.182517500000001,2012-06-29 21:07:33.860000+00:00,744,189.84885394536846,3002.56756505787
41.3751,83.8154,10.0,2020-09-12 17:19:17.057000+00:00,2020,9,12,17,4.6,4.49,137.4262288888889,2012-06-29 21:07:33.860000+00:00,744,239.9093604799444,2996.8414721875
39.3026,75.8731,10.0,2020-09-02 14:28:42.548000+00:00,2020,9,2,14,4.1,4.4399999999999995,242.84291916666666,1997-04-11 05:34:42.780000+00:00,1469,95.27991410309689,8545.370830648148
42.0679,75.4873,10.0,2020-08-12 10:03:21.747000+00:00,2020,8,12,10,4.4,4.45,508.4224447222222,1992-08-19 02:04:37.410000+00:00,1688,158.3855710981808,10220.332457604167
44.0699,84.5924,10.0,2020-08-03 22:30:44.767000+00:00,2020,8,3,22,4.7,4.49,203.54360555555556,2012-06-29 21:07:33.860000+00:00,744,71.29294979742656,2957.0577651273147
39.7747,77.3352,10.0,2020-08-01 23:47:47.767000+00:00,2020,8,1,23,4.6,4.5,46.715833333333336,1998-08-27 09:03:36.660000+00:00,1363,12.752599856417591,8010.61401744213
40.3845,77.9179,10.0,2020-07-22 11:49:43.937000+00:00,2020,7,22,11,4.4,4.51,251.96773055555553,1961-04-04 09:46:43.780000+00:00,2157,58.46484041587693,21659.085418483795
44.3531,80.8382,10.0,2020-07-13 01:28:01.848000+00:00,2020,7,13,1,4.5,4.51,226.3616913888889,1962-08-19 18:26:41.340000+00:00,2152,66.98682135281486,21147.29259847222
41.12,75.3179,11.51,2020-07-12 00:28:48.922000+00:00,2020,7,12,0,4.3,4.49,24.986923888888892,1983-02-13 01:40:10.980000+00:00,1926,131.3946635539666,13663.950439143517
41.9775,82.5636,10.0,2020-06-29 05:59:36.483000+00:00,2020,6,29,5,4.6,4.48,306.48678861111114,2003-12-01 01:38:31.960000+00:00,1094,197.5362044018259,6055.181302349537
40.8689,78.9179,35.0,2020-06-27 03:17:02.974000+00:00,2020,6,27,3,4.2,4.4399999999999995,50.70930805555555,2024-01-22 18:09:04.340000+00:00,280,48.33340733726868,1304.6194602546295
40.8234,78.8615,12.32,2020-06-08 19:08:25.016000+00:00,2020,6,8,19,4.0,4.38,440.1438772222223,1991-02-25 14:30:27.620000+00:00,1725,49.26762279616051,10696.193025416667
44.8612,81.0037,10.0,2020-06-06 11:13:16.738000+00:00,2020,6,6,11,4.2,4.39,55.91896611111111,1962-08-19 18:26:41.340000+00:00,2152,48.42203147881239,21110.699020810185
45.0,78.747,17.44,2020-06-06 00:10:53.154000+00:00,2020,6,6,0,4.5,4.4,11.039884444444445,1962-08-19 18:26:41.340000+00:00,2152,224.93446156286396,21110.239025625
40.7644,78.8217,10.0,2020-05-10 16:49:12.382000+00:00,2020,5,10,16,4.6,4.39,631.3613255555555,1991-02-25 14:30:27.620000+00:00,1725,43.598256427599786,10667.096351412036
40.8098,78.4784,10.0,2020-05-09 20:11:18.901000+00:00,2020,5,9,20,4.3,4.36,20.6315225,2024-01-22 18:09:04.340000+00:00,280,51.64797637671929,1352.9151092476852
40.8353,78.8624,10.0,2020-05-09 15:35:58.650000+00:00,2020,5,9,15,5.3,4.45,4.588958611111111,2024-01-22 18:09:04.340000+00:00,280,49.85217131866346,1353.1063158564814
41.3206,80.785,10.0,2020-05-07 11:47:08.276000+00:00,2020,5,7,11,4.6,4.46,51.813992777777784,2005-02-14 23:38:08.660000+00:00,1035,121.03425557540646,5560.506245555555
41.3296,80.8991,10.0,2020-05-04 05:36:14.234000+00:00,2020,5,4,5,4.2,4.45,78.18167833333334,2005-02-14 23:38:08.660000+00:00,1035,129.56289905707962,5557.248675625
39.5321,77.0904,10.0,2020-04-29 12:57:16.887000+00:00,2020,4,29,12,4.0,4.39,112.64926305555556,1997-04-06 04:36:35.220000+00:00,1487,7.962310321882509,8424.347704479167
39.8325,77.3089,10.0,2020-04-20 16:54:44.164000+00:00,2020,4,20,16,4.5,4.42,212.04242305555556,2020-01-19 13:27:56.630000+00:00,485,17.16569252651245,92.14360571759259
42.3297,75.7769,10.0,2020-04-18 11:24:44.227000+00:00,2020,4,18,11,4.2,4.4399999999999995,53.4999825,1992-08-19 02:04:37.410000+00:00,1688,182.94051573375393,10104.388967789353
40.7878,83.3562,10.0,2020-04-15 22:29:49.386000+00:00,2020,4,15,22,4.5,4.47,60.915233611111105,2012-06-29 21:07:33.860000+00:00,744,314.1226666348282,2847.0571241435186
41.0309,83.3515,10.0,2020-04-14 04:11:54.153000+00:00,2020,4,14,4,4.3,4.45,42.298675833333334,2012-06-29 21:07:33.860000+00:00,744,289.0985107142545,2845.29467931713
39.809,77.5377,39.7,2020-04-11 18:12:42.084000+00:00,2020,4,11,18,4.4,4.43,57.98668583333333,1961-04-13 16:34:44.590000+00:00,2155,15.816297353870908,21548.068026550925
41.7161,81.1539,10.0,2020-03-22 19:21:41.455000+00:00,2020,3,22,19,5.1,4.51,478.8501747222222,2003-12-01 01:38:31.960000+00:00,1094,142.17855687359918,5956.738304340278
42.0498,77.1901,13.91,2020-03-20 00:49:02.411000+00:00,2020,3,20,0,4.5,4.430000000000001,66.5441788888889,1990-11-12 12:28:51.520000+00:00,1736,124.26685596068333,10720.51401494213
